#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B219AA
#Date Time: 2023-03-10 19:28:29.139
#Trace: Trace 1
#Start: 0 Hz
#Stop: 5000 Hz
#BINs: 4097
#Rate: 10000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 5000 Hz
#BINs: 4097
#Rate: 10000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.48659 V
#Offset: 0.000303741 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51645 V
#Offset: 2.80109e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Play
#Type: Lydsignal_102.wav
#Frequency: 44.1 kHz
#Period: 22.675737 us
#Amplitude: 1 V
#Offset: 0 V

-54.71917787790511,180,-49.21571994425221,180
-54.82219430508376,178.1799744387247,-49.40258878747953,178.9698222652463
-57.76482245713373,178.2053915991623,-52.59937797148063,178.6763590747901
-66.09774598022133,2.816585892417193,-61.89081061205514,179.2667601263185
-89.0999094628919,68.98335031991876,-89.67958247046765,158.0525427303345
-66.97686037355,30.25329406021958,-66.37343549529149,33.57409017697058
-59.73382554339817,48.01675115634131,-59.39980617540415,47.5608494965364
-56.74380433663486,45.8830760241814,-56.56132568971761,44.6008765154716
-54.37081956872377,32.40895068212336,-54.23133167820686,30.97459517824005
-51.79743091432009,25.99820875536303,-51.72824054618974,24.77875758077451
-50.61403780966867,22.37306168570614,-50.60585008219007,21.3059281764299
-50.9264171760882,26.12546242107055,-50.90331223435783,25.06344504836586
-52.62285348542258,39.42585865490427,-52.58334999023207,38.61789594015178
-57.58836470948555,73.385395447303,-57.55344832080731,73.68644250161142
-58.17963488184454,144.3162429802434,-57.8617872713778,145.1082355799941
-56.37111658331003,1.345573735153272,-55.83546664158958,1.118528855797422
-56.19730119831442,19.38436788652555,-55.48123005899846,18.57684654368889
-59.01931988619273,31.06659255524644,-58.03701162582101,30.40617062489846
-61.16507299517301,46.80994447747894,-60.35945752946603,45.38938457341063
-61.6619650280056,59.81796359198526,-61.45930275968166,58.32462703213933
-63.4391195467953,96.22104316595443,-63.55626432393247,96.25349224475933
-64.15599362729068,158.1583015674302,-64.07793709253833,159.5103167031224
-59.03615794614836,28.76854995585731,-58.98013666974323,28.77416880661032
-55.76011436485514,50.82674731377575,-55.83212433636902,50.57805058855239
-55.61026071108893,72.33643975812623,-55.67662737467583,72.55856935737557
-58.85374093553121,102.8856300622671,-58.64570377911931,103.2031217659616
-63.54109898742437,174.1063504523202,-63.37092878944843,169.2697547595649
-62.10550289882385,72.8920188255106,-62.69495414267894,72.74526467552052
-59.20956684206824,126.854052504917,-59.06406714581533,129.8176049910246
-55.04101342800767,175.253588283016,-54.41980783087294,174.2485219385857
-48.4447165215747,20.09003596697109,-48.15716219731861,16.38452353371698
-45.50502240431618,25.87468076228619,-45.38613138719122,21.84175958721543
-45.77070097957198,28.81079884498184,-45.74105887047804,24.5731765502562
-46.74919182040945,28.31932580802378,-46.818524795809,23.74893384980869
-49.88836794983224,23.59151060867693,-50.0616319657605,18.42705568513716
-59.03528001346598,24.13916586275007,-59.58180741721733,16.46779065238821
-74.90798181398377,36.28694931446591,-78.59571475941868,10.61188950995042
-75.61707408154216,21.14604369108806,-76.98076647526233,4.028581685023431
-72.5412787063002,33.9976249815423,-72.04933401172678,30.89971026703867
-66.75695937155331,143.5715204585889,-67.09078830151692,145.2001602846244
-61.32497270461023,119.5855102326302,-61.8023479648616,116.7963013640157
-60.39571706464515,105.3833850330165,-60.70888215197374,100.4807230898845
-58.08863751977499,96.50013705117688,-58.1836914351606,90.56874528032643
-56.21045424310793,89.51847598986809,-56.23408157788764,83.6496094457798
-54.78489729889013,79.10992507816768,-54.86630403735977,74.00645231182899
-52.80127478144402,69.17466398466081,-52.99058293576064,64.64537713277764
-50.60675684722143,68.5473513520232,-50.8183674302516,64.28163179921668
-45.87057515067721,96.5405733439916,-45.99655854431639,92.37191774943226
-41.13668824535373,113.196921200897,-41.21864978785332,108.7966577581501
-40.1112634667961,116.7358569057492,-40.17996411426295,112.1493980225655
-40.30627450479174,117.4393214899862,-40.3642584448293,112.6666872544179
-41.58156180497335,118.1327743186521,-41.61853636757449,113.1735892245574
-47.24768531108617,113.5266648671191,-47.22331833567819,108.0712795701939
-58.93647986130284,90.805509507794,-58.43961223457669,84.19182825505037
-78.19125819703788,10.82859087291237,-79.94577465742677,151.1968273288382
-61.35629213365931,43.86339983532882,-61.72435137541622,38.97190415187794
-60.28210904435273,61.22575094426906,-60.20459342001909,57.32838813012024
-60.96480871477115,81.63752240069124,-60.50109807575679,77.44209930228224
-60.35618541351919,90.60882867782291,-59.62237740164952,87.33377051993487
-58.48935983917944,102.5308850707903,-57.80439348085569,99.13358523274316
-56.37676387271075,108.033949975293,-56.00068134139762,103.6102508415843
-56.97218094627517,106.7870464579282,-56.85336143841836,100.5777354466836
-59.70082430711833,109.5155432666253,-59.82738768386805,100.4706788894782
-63.78208496606974,102.8521208323441,-64.04747563787755,89.33737790129271
-68.61168804840334,47.04775386050244,-67.36669701091346,31.19030946029472
-68.39048119868676,20.85743097519866,-67.58632882312963,11.12841702813803
-68.39501156252197,58.09511583366396,-68.84575868157873,50.47003229333118
-67.69815074634077,82.9498276265338,-68.74735120519568,76.31414027884199
-86.17024021143182,6.224968129122614,-82.52410399624677,141.2029585048334
-65.4405655619849,127.6556855678745,-65.07058839705567,122.5323909453303
-62.7690352247599,146.4388843522812,-62.78760180245698,142.1349498480799
-67.91429042981878,154.6548782366532,-68.68181019660078,154.0604868186529
-66.42022552494791,138.4219332614514,-65.31253952627415,129.6736626641589
-57.36816711877054,130.3682151464168,-57.08854217965434,123.9039536205408
-54.88604485578325,129.280811481042,-54.8755918009539,124.0163752662788
-54.76751399744811,127.5809983608975,-55.00206853633024,123.1903094342023
-56.41634850115608,111.3429392844017,-57.04360903940676,105.9572945059807
-59.51907831028215,96.84480129913928,-60.62291022315145,88.86256843862726
-64.63544935243191,88.85079075844487,-66.68605439002565,76.1324452018164
-69.52338699837571,67.7641045813827,-71.66862772279978,43.86495225605148
-72.1792987232248,42.59854145555186,-73.49272246207799,15.91310815056656
